WKT,fid,osmid,y,x,street_count,highway,ref
"POINT (-81.87119 26.502026)",4361,98226464,26.502026,-81.87119,3,,
"POINT (-81.9104337 26.530248)",4390,98228841,26.530248,-81.9104337,3,,
"POINT (-81.914948 26.432989)",4417,98231941,26.432989,-81.914948,1,,
"POINT (-81.913871 26.432065)",4418,98231946,26.432065,-81.913871,4,,
"POINT (-81.865619 26.521181)",4451,98234897,26.521181,-81.865619,1,,
"POINT (-81.865634 26.522467)",4452,98234898,26.522467,-81.865634,1,,
"POINT (-81.877624 26.516569)",4465,98235030,26.516569,-81.877624,3,,
"POINT (-81.874296 26.518386)",4466,98235083,26.518386,-81.874296,3,,
"POINT (-81.887306 26.408614)",4471,98235454,26.408614,-81.887306,3,,
"POINT (-81.887866 26.408636)",4472,98235466,26.408636,-81.887866,3,,
"POINT (-81.888563 26.408957)",4473,98235475,26.408957,-81.888563,3,,
"POINT (-81.893052 26.411553)",4474,98235542,26.411553,-81.893052,3,,
"POINT (-81.89317 26.411584)",4475,98235544,26.411584,-81.89317,3,,
"POINT (-81.897108 26.411402)",4476,98235590,26.411402,-81.897108,3,,
"POINT (-81.898483 26.409758)",4477,98235630,26.409758,-81.898483,4,,
"POINT (-81.8984 26.409653)",4478,98235674,26.409653,-81.8984,3,,
"POINT (-81.9140897 26.5220198)",4506,98238936,26.5220198,-81.9140897,3,,
"POINT (-81.91399 26.521289)",4507,98238939,26.521289,-81.91399,1,,
"POINT (-81.9136307 26.5222969)",4508,98238951,26.5222969,-81.9136307,1,,
"POINT (-81.864821 26.509789)",4524,98240373,26.509789,-81.864821,3,,
"POINT (-81.864721 26.50611)",4525,98240404,26.50611,-81.864721,3,,
"POINT (-81.9023 26.526765)",4539,98241084,26.526765,-81.9023,3,,
"POINT (-81.902157 26.527512)",4540,98241090,26.527512,-81.902157,1,turning_circle,
"POINT (-81.911293 26.42985)",4556,98241915,26.42985,-81.911293,3,,
"POINT (-81.910242 26.42884)",4557,98241918,26.42884,-81.910242,3,,
"POINT (-81.909125 26.4277835)",4558,98241924,26.4277835,-81.909125,3,,
"POINT (-81.908614 26.427298)",4559,98241934,26.427298,-81.908614,3,,
"POINT (-81.909125 26.528639)",4560,98242411,26.528639,-81.909125,4,,
"POINT (-81.889277 26.53019)",4570,98243761,26.53019,-81.889277,3,,
"POINT (-81.889702 26.531347)",4571,98243774,26.531347,-81.889702,1,,
"POINT (-81.8942 26.4151995)",4572,98243788,26.4151995,-81.8942,3,,
"POINT (-81.8943634 26.4152698)",4573,98243793,26.4152698,-81.8943634,3,,
"POINT (-81.900838 26.415216)",4574,98243801,26.415216,-81.900838,3,,
"POINT (-81.9004532 26.4152372)",4575,98243803,26.4152372,-81.9004532,3,,
"POINT (-81.892007 26.52714)",4597,98245391,26.52714,-81.892007,3,,
"POINT (-81.8916368 26.5271504)",4598,98245393,26.5271504,-81.8916368,4,,
"POINT (-81.904567 26.523794)",4599,98245398,26.523794,-81.904567,3,,
"POINT (-81.897578 26.491488)",4602,98245811,26.491488,-81.897578,1,,
"POINT (-81.897568 26.491127)",4603,98245813,26.491127,-81.897568,3,,
"POINT (-81.871157 26.498731)",4619,98247303,26.498731,-81.871157,3,,
"POINT (-81.905027 26.523642)",4634,98248272,26.523642,-81.905027,3,,
"POINT (-81.905034 26.522881)",4635,98248278,26.522881,-81.905034,3,,
"POINT (-81.905343 26.522556)",4636,98248284,26.522556,-81.905343,3,,
"POINT (-81.8841963 26.4047774)",4648,98248812,26.4047774,-81.8841963,4,,
"POINT (-81.916885 26.530163)",4687,98251920,26.530163,-81.916885,4,,
"POINT (-81.915023 26.529725)",4688,98251930,26.529725,-81.915023,3,,
"POINT (-81.897917 26.485571)",4747,98258838,26.485571,-81.897917,3,,
"POINT (-81.9072603 26.5241838)",4752,98259693,26.5241838,-81.9072603,3,,
"POINT (-81.907079 26.522537)",4753,98259726,26.522537,-81.907079,3,,
"POINT (-81.907468 26.52309)",4754,98259758,26.52309,-81.907468,3,,
"POINT (-81.907652 26.523212)",4755,98259778,26.523212,-81.907652,3,,
"POINT (-81.906975 26.522924)",4756,98259782,26.522924,-81.906975,3,,
"POINT (-81.906691 26.523495)",4757,98259793,26.523495,-81.906691,3,,
"POINT (-81.907206 26.524048)",4758,98259814,26.524048,-81.907206,3,,
"POINT (-81.872863 26.521037)",4765,98260673,26.521037,-81.872863,1,,
"POINT (-81.872592 26.521093)",4766,98260676,26.521093,-81.872592,3,,
"POINT (-81.871953 26.521215)",4767,98260678,26.521215,-81.871953,3,,
"POINT (-81.871991 26.523637)",4768,98260708,26.523637,-81.871991,3,,
"POINT (-81.872639 26.524142)",4769,98260715,26.524142,-81.872639,3,,
"POINT (-81.871999 26.52415)",4770,98260721,26.52415,-81.871999,3,,
"POINT (-81.872947 26.524139)",4771,98260723,26.524139,-81.872947,1,,
"POINT (-81.8982858 26.5046366)",4785,98261333,26.5046366,-81.8982858,1,turning_loop,
"POINT (-81.896817 26.504027)",4786,98261353,26.504027,-81.896817,3,,
"POINT (-81.895347 26.507153)",4811,98264148,26.507153,-81.895347,3,,
"POINT (-81.919758 26.529746)",4823,98264599,26.529746,-81.919758,3,,
"POINT (-81.9195872 26.520063)",4824,98264613,26.520063,-81.9195872,4,traffic_signals,
"POINT (-81.902476 26.500388)",4826,98265129,26.500388,-81.902476,3,,
"POINT (-81.900899 26.500422)",4827,98265133,26.500422,-81.900899,1,turning_loop,
"POINT (-81.89728 26.526457)",4843,98266558,26.526457,-81.89728,3,,
"POINT (-81.89729 26.527473)",4844,98266561,26.527473,-81.89729,3,,
"POINT (-81.897294 26.527965)",4845,98266565,26.527965,-81.897294,4,,
"POINT (-81.897298 26.528092)",4846,98266568,26.528092,-81.897298,3,,
"POINT (-81.9247624 26.4390708)",4948,98272065,26.4390708,-81.9247624,4,,
"POINT (-81.924111 26.438678)",4949,98272072,26.438678,-81.924111,3,,
"POINT (-81.922039 26.437222)",4950,98272073,26.437222,-81.922039,3,,
"POINT (-81.9205098 26.4361169)",4951,98272079,26.4361169,-81.9205098,3,,
"POINT (-81.919555 26.435414)",4952,98272090,26.435414,-81.919555,3,,
"POINT (-81.918787 26.434844)",4953,98272096,26.434844,-81.918787,3,,
"POINT (-81.916437 26.433102)",4954,98272103,26.433102,-81.916437,3,,
"POINT (-81.914518 26.431482)",4955,98272109,26.431482,-81.914518,4,,
"POINT (-81.9125578 26.429782)",4956,98272120,26.429782,-81.9125578,3,,
"POINT (-81.91208 26.429181)",4957,98272125,26.429181,-81.91208,4,,
"POINT (-81.909408 26.426618)",4958,98272136,26.426618,-81.909408,4,,
"POINT (-81.907901 26.425489)",4959,98272162,26.425489,-81.907901,3,,
"POINT (-81.906821 26.425303)",4960,98272180,26.425303,-81.906821,4,,
"POINT (-81.90539 26.423895)",4961,98272207,26.423895,-81.90539,3,,
"POINT (-81.9052523 26.4237198)",4962,98272215,26.4237198,-81.9052523,3,,
"POINT (-81.905143 26.423571)",4963,98272222,26.423571,-81.905143,3,,
"POINT (-81.904361 26.422395)",4964,98272226,26.422395,-81.904361,3,,
"POINT (-81.903802 26.421548)",4965,98272231,26.421548,-81.903802,3,,
"POINT (-81.902649 26.4198)",4966,98272235,26.4198,-81.902649,3,,
"POINT (-81.902606 26.419723)",4967,98272236,26.419723,-81.902606,3,,
"POINT (-81.901581 26.417219)",4968,98272245,26.417219,-81.901581,3,,
"POINT (-81.899579 26.411833)",4969,98272259,26.411833,-81.899579,3,,
"POINT (-81.899549 26.411751)",4970,98272261,26.411751,-81.899549,3,,
"POINT (-81.896228 26.407141)",4971,98272281,26.407141,-81.896228,3,,
"POINT (-81.896134 26.40704)",4972,98272282,26.40704,-81.896134,3,,
"POINT (-81.894552 26.405797)",4973,98272296,26.405797,-81.894552,3,,
"POINT (-81.892473 26.40486)",4974,98272308,26.40486,-81.892473,3,,
"POINT (-81.890671 26.404487)",4975,98272332,26.404487,-81.890671,3,,
"POINT (-81.889438 26.404434)",4976,98272355,26.404434,-81.889438,3,,
"POINT (-81.885915 26.40472)",4977,98272390,26.40472,-81.885915,3,,
"POINT (-81.867661 26.394242)",4978,98272501,26.394242,-81.867661,3,,
"POINT (-81.8672343 26.3931791)",4979,98272509,26.3931791,-81.8672343,3,,
"POINT (-81.891569 26.405518)",5019,98274443,26.405518,-81.891569,3,,
"POINT (-81.891372 26.405947)",5020,98274447,26.405947,-81.891372,1,turning_loop,
"POINT (-81.9014988 26.4205854)",5027,98275373,26.4205854,-81.9014988,4,,
"POINT (-81.900562 26.421297)",5028,98275382,26.421297,-81.900562,3,,
"POINT (-81.899677 26.421937)",5029,98275387,26.421937,-81.899677,3,,
"POINT (-81.864492 26.524218)",5039,98276792,26.524218,-81.864492,1,,
"POINT (-81.864479 26.523419)",5040,98276794,26.523419,-81.864479,4,,
"POINT (-81.864472 26.522903)",5041,98276797,26.522903,-81.864472,1,,
"POINT (-81.87309 26.501951)",5045,98277178,26.501951,-81.87309,3,,
"POINT (-81.873265 26.501562)",5046,98277183,26.501562,-81.873265,3,,
"POINT (-81.873347 26.50058)",5047,98277193,26.50058,-81.873347,3,,
"POINT (-81.873483 26.499839)",5048,98277195,26.499839,-81.873483,3,,
"POINT (-81.898329 26.502911)",5069,98277781,26.502911,-81.898329,3,,
"POINT (-81.895433 26.504137)",5070,98277835,26.504137,-81.895433,3,,
"POINT (-81.8954527 26.5046895)",5071,98277841,26.5046895,-81.8954527,1,turning_loop,
"POINT (-81.866862 26.502503)",5098,98278994,26.502503,-81.866862,3,,
"POINT (-81.866699 26.5031608)",5099,98279006,26.5031608,-81.866699,3,,
"POINT (-81.8666141 26.5034104)",5100,98279008,26.5034104,-81.8666141,3,,
"POINT (-81.866519 26.503929)",5101,98279013,26.503929,-81.866519,3,,
"POINT (-81.89022 26.5224)",5114,98280881,26.5224,-81.89022,3,,
"POINT (-81.888798 26.524051)",5115,98280898,26.524051,-81.888798,1,,
"POINT (-81.889925 26.522566)",5116,98280902,26.522566,-81.889925,3,,
"POINT (-81.8899154 26.522442)",5117,98280925,26.522442,-81.8899154,3,,
"POINT (-81.896536 26.515483)",5118,98280948,26.515483,-81.896536,1,turning_loop,
"POINT (-81.896897 26.514442)",5119,98280979,26.514442,-81.896897,3,,
"POINT (-81.896701 26.514338)",5120,98280985,26.514338,-81.896701,3,,
"POINT (-81.896554 26.514318)",5121,98280988,26.514318,-81.896554,3,,
"POINT (-81.896529 26.514618)",5122,98280994,26.514618,-81.896529,3,,
"POINT (-81.880321 26.520772)",5183,98284674,26.520772,-81.880321,4,,
"POINT (-81.880023 26.519743)",5184,98284690,26.519743,-81.880023,3,,
"POINT (-81.879552 26.519136)",5185,98284692,26.519136,-81.879552,3,,
"POINT (-81.879871 26.517419)",5186,98284723,26.517419,-81.879871,1,,
"POINT (-81.914454 26.532349)",5205,98284942,26.532349,-81.914454,3,,
"POINT (-81.914663 26.53194)",5206,98284950,26.53194,-81.914663,3,,
"POINT (-81.914712 26.531568)",5207,98284958,26.531568,-81.914712,1,,
"POINT (-81.889452 26.405301)",5261,98285619,26.405301,-81.889452,3,,
"POINT (-81.889455 26.406152)",5262,98285620,26.406152,-81.889455,3,,
"POINT (-81.912105 26.4316748)",5289,98286233,26.4316748,-81.912105,3,,
"POINT (-81.8882888 26.5208774)",5309,98287293,26.5208774,-81.8882888,4,,
"POINT (-81.8951956 26.5207578)",5310,98287321,26.5207578,-81.8951956,4,,
"POINT (-81.9156379 26.5203803)",5311,98287362,26.5203803,-81.9156379,4,,
"POINT (-81.9251206 26.5183581)",5312,98287428,26.5183581,-81.9251206,4,traffic_signals,
"POINT (-81.8934429 26.5205799)",5313,98287475,26.5205799,-81.8934429,3,,
"POINT (-81.882143 26.520657)",5314,98287578,26.520657,-81.882143,3,,
"POINT (-81.8801393 26.5208137)",5315,98287588,26.5208137,-81.8801393,3,,
"POINT (-81.878822 26.521381)",5316,98287595,26.521381,-81.878822,3,,
"POINT (-81.878539 26.521574)",5317,98287600,26.521574,-81.878539,3,,
"POINT (-81.8766873 26.5245628)",5318,98287617,26.5245628,-81.8766873,4,traffic_signals,
"POINT (-81.874786 26.527311)",5319,98287638,26.527311,-81.874786,3,,
"POINT (-81.8713503 26.5278567)",5320,98287653,26.5278567,-81.8713503,4,traffic_signals,
"POINT (-81.9013744 26.521261)",5344,98288708,26.521261,-81.9013744,3,,
"POINT (-81.899519 26.523736)",5345,98289215,26.523736,-81.899519,3,,
"POINT (-81.8995312 26.5236328)",5346,98289270,26.5236328,-81.8995312,3,,
"POINT (-81.893067 26.406002)",5410,98291437,26.406002,-81.893067,3,,
"POINT (-81.890333 26.40627)",5411,98291458,26.40627,-81.890333,3,,
"POINT (-81.908234 26.532521)",5418,98291876,26.532521,-81.908234,4,,
"POINT (-81.866199 26.521174)",5428,98293796,26.521174,-81.866199,1,,
"POINT (-81.866217 26.522468)",5429,98293799,26.522468,-81.866217,1,,
"POINT (-81.892016 26.502969)",5430,98293802,26.502969,-81.892016,3,,
"POINT (-81.890983 26.503967)",5431,98293816,26.503967,-81.890983,3,,
"POINT (-81.896976 26.490992)",5452,98295128,26.490992,-81.896976,3,,
"POINT (-81.890629 26.490932)",5453,98295236,26.490932,-81.890629,3,,
"POINT (-81.8975527 26.490747)",5454,98295297,26.490747,-81.8975527,3,,
"POINT (-81.893369 26.519877)",5473,98296566,26.519877,-81.893369,3,,
"POINT (-81.894456 26.519717)",5474,98296573,26.519717,-81.894456,1,,
"POINT (-81.897961 26.526447)",5501,98297971,26.526447,-81.897961,1,,
"POINT (-81.895863 26.528102)",5505,98298342,26.528102,-81.895863,3,,
"POINT (-81.864235 26.496019)",5518,98299870,26.496019,-81.864235,3,,
"POINT (-81.864293 26.498978)",5519,98299903,26.498978,-81.864293,1,turning_circle,
"POINT (-81.893731 26.50677)",5521,98300512,26.50677,-81.893731,3,,
"POINT (-81.892533 26.507462)",5522,98300529,26.507462,-81.892533,3,,
"POINT (-81.890836 26.507292)",5523,98300546,26.507292,-81.890836,3,,
"POINT (-81.9048959 26.494557)",5560,98302930,26.494557,-81.9048959,1,turning_loop,
"POINT (-81.916447 26.528767)",5570,98303593,26.528767,-81.916447,3,,
"POINT (-81.916276 26.528625)",5571,98303605,26.528625,-81.916276,3,,
"POINT (-81.871848 26.517133)",5620,98308614,26.517133,-81.871848,3,,
"POINT (-81.8718822 26.5197074)",5621,98308618,26.5197074,-81.8718822,3,,
"POINT (-81.8894541 26.5223634)",5637,98309700,26.5223634,-81.8894541,3,,
"POINT (-81.890887 26.521321)",5638,98309724,26.521321,-81.890887,1,,
"POINT (-81.9089682 26.5296099)",5642,98309834,26.5296099,-81.9089682,3,,
"POINT (-81.9088872 26.5309836)",5643,98309849,26.5309836,-81.9088872,1,turning_circle,
"POINT (-81.869839 26.517154)",5649,98310377,26.517154,-81.869839,3,,
"POINT (-81.9095846 26.5276565)",5680,98311425,26.5276565,-81.9095846,1,turning_loop,
"POINT (-81.891475 26.523467)",5690,98311820,26.523467,-81.891475,4,,
"POINT (-81.891532 26.526244)",5691,98311822,26.526244,-81.891532,4,,
"POINT (-81.891551 26.52715)",5692,98311823,26.52715,-81.891551,3,,
"POINT (-81.8915756 26.5282664)",5693,98311828,26.5282664,-81.8915756,4,,
"POINT (-81.89091 26.529402)",5694,98311844,26.529402,-81.89091,3,,
"POINT (-81.8884864 26.5296634)",5695,98311853,26.5296634,-81.8884864,4,,
"POINT (-81.887142 26.529597)",5696,98311858,26.529597,-81.887142,4,traffic_signals,
"POINT (-81.891498 26.528923)",5697,98311878,26.528923,-81.891498,4,,
"POINT (-81.891662 26.528271)",5698,98311887,26.528271,-81.891662,3,,
"POINT (-81.8916037 26.5249182)",5699,98311892,26.5249182,-81.8916037,4,,
"POINT (-81.8915914 26.5217301)",5700,98311904,26.5217301,-81.8915914,3,,
"POINT (-81.895057 26.521594)",5701,98311908,26.521594,-81.895057,3,,
"POINT (-81.872001 26.524654)",5704,98312217,26.524654,-81.872001,3,,
"POINT (-81.912655 26.498937)",5707,98312842,26.498937,-81.912655,3,,
"POINT (-81.912718 26.498697)",5708,98312856,26.498697,-81.912718,3,,
"POINT (-81.912621 26.498749)",5709,98312859,26.498749,-81.912621,3,,
"POINT (-81.911115 26.500522)",5710,98312864,26.500522,-81.911115,4,,
"POINT (-81.89514 26.419287)",5713,98313024,26.419287,-81.89514,1,,
"POINT (-81.895124 26.40765)",5744,98315980,26.40765,-81.895124,3,,
"POINT (-81.8944768 26.4080993)",5745,98315994,26.4080993,-81.8944768,1,,
"POINT (-81.893942 26.406458)",5746,98315998,26.406458,-81.893942,3,,
"POINT (-81.894066 26.406527)",5747,98316007,26.406527,-81.894066,3,,
"POINT (-81.8987379 26.4200845)",5749,98316112,26.4200845,-81.8987379,1,turning_loop,
"POINT (-81.895135 26.527942)",5751,98316221,26.527942,-81.895135,3,,
"POINT (-81.895283 26.527411)",5752,98316235,26.527411,-81.895283,3,,
"POINT (-81.892501 26.524376)",5753,98316281,26.524376,-81.892501,3,,
"POINT (-81.8919743 26.52489)",5754,98316297,26.52489,-81.8919743,5,,
"POINT (-81.899442 26.497665)",5769,98316787,26.497665,-81.899442,3,,
"POINT (-81.899394 26.495185)",5770,98316790,26.495185,-81.899394,3,,
"POINT (-81.90816 26.429341)",5776,98317275,26.429341,-81.90816,3,,
"POINT (-81.903355 26.526915)",5786,98318230,26.526915,-81.903355,1,,
"POINT (-81.902964 26.526907)",5787,98318236,26.526907,-81.902964,3,,
"POINT (-81.901675 26.526132)",5788,98318248,26.526132,-81.901675,3,,
"POINT (-81.8981544 26.5250372)",5799,98319178,26.5250372,-81.8981544,3,,
"POINT (-81.8955087 26.5250691)",5800,98319184,26.5250691,-81.8955087,1,turning_loop,
"POINT (-81.877725 26.520052)",5801,98319724,26.520052,-81.877725,3,,
"POINT (-81.878364 26.521222)",5802,98319733,26.521222,-81.878364,4,,
"POINT (-81.878168 26.520183)",5803,98319756,26.520183,-81.878168,3,,
"POINT (-81.898735 26.526437)",5865,98323662,26.526437,-81.898735,3,,
"POINT (-81.898743 26.526946)",5866,98323736,26.526946,-81.898743,3,,
"POINT (-81.864767 26.485948)",5896,98326756,26.485948,-81.864767,3,,
"POINT (-81.873606 26.524638)",5900,98326951,26.524638,-81.873606,3,,
"POINT (-81.900298 26.424095)",5925,98329901,26.424095,-81.900298,1,,
"POINT (-81.904205 26.503369)",5961,98333702,26.503369,-81.904205,3,,
"POINT (-81.904066 26.503409)",5962,98333706,26.503409,-81.904066,3,,
"POINT (-81.910994 26.501517)",5963,98333727,26.501517,-81.910994,4,,
"POINT (-81.907977 26.503513)",5964,98333793,26.503513,-81.907977,4,,
"POINT (-81.9055181 26.525628)",5975,98334787,26.525628,-81.9055181,1,turning_loop,
"POINT (-81.905058 26.525629)",5976,98334810,26.525629,-81.905058,3,,
"POINT (-81.89307 26.512903)",6023,98337838,26.512903,-81.89307,4,,
"POINT (-81.891627 26.512925)",6024,98337844,26.512925,-81.891627,1,turning_circle,
"POINT (-81.897971 26.527462)",6035,98338471,26.527462,-81.897971,1,,
"POINT (-81.904424 26.523918)",6047,98339443,26.523918,-81.904424,3,,
"POINT (-81.904488 26.523858)",6048,98339445,26.523858,-81.904488,3,,
"POINT (-81.90504 26.52445)",6049,98339503,26.52445,-81.90504,3,,
"POINT (-81.901482 26.530869)",6050,98339911,26.530869,-81.901482,3,,
"POINT (-81.906114 26.487165)",6070,98341638,26.487165,-81.906114,3,,
"POINT (-81.905397 26.483284)",6071,98341682,26.483284,-81.905397,3,,
"POINT (-81.904386 26.483056)",6072,98341694,26.483056,-81.904386,3,,
"POINT (-81.903783 26.483233)",6073,98341709,26.483233,-81.903783,3,,
"POINT (-81.903019 26.483331)",6074,98341731,26.483331,-81.903019,4,,
"POINT (-81.90281 26.487071)",6075,98341778,26.487071,-81.90281,3,,
"POINT (-81.9115144 26.5174007)",6083,98342148,26.5174007,-81.9115144,4,,
"POINT (-81.9107011 26.5174181)",6084,98342150,26.5174181,-81.9107011,4,,
"POINT (-81.9100959 26.5174149)",6085,98342152,26.5174149,-81.9100959,3,,
"POINT (-81.9090704 26.5167424)",6086,98342159,26.5167424,-81.9090704,3,,
"POINT (-81.9089898 26.5166942)",6087,98342161,26.5166942,-81.9089898,3,,
"POINT (-81.9083125 26.5164972)",6088,98342163,26.5164972,-81.9083125,3,,
"POINT (-81.9073099 26.5162514)",6089,98342168,26.5162514,-81.9073099,3,,
"POINT (-81.906703 26.5159548)",6090,98342172,26.5159548,-81.906703,3,,
"POINT (-81.904234 26.5156253)",6091,98342213,26.5156253,-81.904234,3,,
"POINT (-81.904473 26.5136411)",6092,98342222,26.5136411,-81.904473,3,,
"POINT (-81.9062324 26.5136154)",6093,98342233,26.5136154,-81.9062324,3,,
"POINT (-81.9065173 26.5138762)",6094,98342238,26.5138762,-81.9065173,3,,
"POINT (-81.899512 26.500459)",6095,98342290,26.500459,-81.899512,3,,
"POINT (-81.872445 26.514621)",6111,98343626,26.514621,-81.872445,2,,
"POINT (-81.872212 26.514714)",6112,98343640,26.514714,-81.872212,3,,
"POINT (-81.870924 26.51491)",6113,98343652,26.51491,-81.870924,3,,
"POINT (-81.872348 26.510436)",6114,98343919,26.510436,-81.872348,3,,
"POINT (-81.874264 26.517124)",6136,98348531,26.517124,-81.874264,3,,
"POINT (-81.8665703 26.5172344)",6137,98348597,26.5172344,-81.8665703,4,,
"POINT (-81.87876 26.515805)",6138,98348605,26.515805,-81.87876,3,,
"POINT (-81.87452 26.516747)",6139,98348836,26.516747,-81.87452,3,,
"POINT (-81.867197 26.495982)",6150,98351561,26.495982,-81.867197,3,,
"POINT (-81.86762 26.501849)",6151,98351644,26.501849,-81.86762,3,,
"POINT (-81.865657 26.524205)",6177,98354316,26.524205,-81.865657,1,,
"POINT (-81.865644 26.523409)",6178,98354327,26.523409,-81.865644,4,,
"POINT (-81.865638 26.522886)",6179,98354330,26.522886,-81.865638,1,,
"POINT (-81.893056 26.511996)",6203,98355906,26.511996,-81.893056,3,,
"POINT (-81.893049 26.511772)",6204,98355908,26.511772,-81.893049,3,,
"POINT (-81.893007 26.510444)",6205,98355917,26.510444,-81.893007,3,,
"POINT (-81.9042341 26.5185378)",6227,98357277,26.5185378,-81.9042341,3,,
"POINT (-81.9054207 26.5185209)",6228,98357279,26.5185209,-81.9054207,1,turning_loop,
"POINT (-81.8963143 26.5263308)",6387,98373403,26.5263308,-81.8963143,1,turning_loop,
"POINT (-81.867385 26.523393)",6399,98376247,26.523393,-81.867385,3,,
"POINT (-81.867396 26.524187)",6400,98376248,26.524187,-81.867396,1,,
